age,monthly_charges,total_charges,tenure_months,monthly_usage_gb,customer_satisfaction,number_of_services,gender,contract_type,payment_method,internet_service,phone_service,streaming_tv,streaming_movies,churn,customer_lifetime_value
65.0,112.35949583783636,7138.8788514407115,66.0,53.97450724692136,8,2,Female,Two year,Bank transfer,DSL,yes,Yes,Yes,no,5986.55
45.0,94.33798138569595,2291.9407410658214,26.0,45.08070721050233,10,2,Male,Month-to-month,credit,dsl,No,yes,No,no,4434.84
21.0,129.85664143536508,7902.561304031722,58.0,57.844141835920134,10,2,Female,monthly,Bank transfer,Fiber optic,yes,no,yes,no,4807.85
75.0,94.27169818093894,,51.0,0.0,2,2,male,monthly,Bank transfer,dsl,no,yes,no,no,2264.9
30.0,48.79636393880864,1370.3375924099707,28.0,56.404429771410534,3,1,Female,Month-to-month,credit,fiber,Yes,No,Yes,yes,363.02
75.0,63.084009039753376,1805.5208854357163,25.0,48.417498984566606,5,2,Female,One year,Mailed check,Fiber optic,Y,No,Yes,no,1820.9
47.0,80.26683249874077,1482.4867036697026,21.0,72.89756757297823,6,4,F,yearly,Bank transfer,No,yes,yes,no,yes,1603.28
72.0,,2719.5275086525453,55.0,48.50581865883483,8,4,Female,Two year,Mailed check,DSL,yes,yes,Yes,no,3023.3
62.0,60.86065013020206,989.9213503954047,17.0,90.05761012705398,1,2,Female,monthly,Mailed check,fiber,Yes,yes,yes,yes,616.61
44.0,60.66033477167947,3685.842069109435,60.0,40.90432012018742,5,3,Male,monthly,Electronic check,None,no,No,yes,no,2267.77
57.0,86.58606400850535,4515.950798894465,45.0,50.185539539666934,4,4,female,,electronic,None,Yes,no,Yes,yes,1620.06
44.0,20.264168113706766,310.6751116331383,14.0,19.62973439169231,9,4,F,monthly,Electronic check,Fiber optic,Yes,Yes,Yes,yes,100.0
62.0,38.620326000690085,1169.9646945262098,32.0,66.47927671425738,8,1,Male,Two year,Mailed check,Fiber optic,Y,yes,yes,no,1724.79
41.0,43.771794959617644,2341.852801626378,62.0,42.189063189258086,1,2,female,Month-to-month,Credit card,Fiber optic,yes,yes,Yes,no,3229.89
57.0,77.6205134680697,5800.840333291386,65.0,68.1060701096088,4,2,Female,monthly,electronic,fiber,No,Yes,no,no,2315.99
22.0,74.59921801719295,1482.2275058847215,18.0,45.365811197989196,1,3,Male,monthly,Electronic check,dsl,no,Yes,No,yes,100.0
52.0,54.44255390991968,734.8980708464343,15.0,31.97847802467722,9,4,Male,monthly,Mailed check,dsl,Yes,Yes,yes,no,2838.95
76.0,43.38914463204591,1632.8739702282437,47.0,39.14984057280287,4,1,male,yearly,credit,DSL,yes,yes,No,no,938.87
55.0,50.57139071892764,1689.0601177795538,39.0,65.1100976553501,8,2,Female,One year,Mailed check,None,Y,no,no,no,3803.74
33.0,10.0,337.64637400705175,30.0,5.123308262820636,8,1,Female,monthly,Mailed check,dsl,yes,No,Yes,no,100.0
18.0,102.07763232677554,3888.2643560620645,44.0,20.45486973374317,1,4,female,One year,Mailed check,Fiber optic,Y,No,no,yes,999.3
65.0,66.09607455834339,3539.8914823215496,58.0,91.88288964724882,5,3,Female,monthly,Electronic check,No,Y,Yes,no,no,3560.61
31.0,56.265037535015466,1317.0514373002584,22.0,74.81036155602517,10,2,F,Two year,credit,None,yes,No,No,no,2373.76
18.0,101.39877134638331,229.76532242590275,2.0,26.59831886246006,2,1,F,Month-to-month,Electronic check,No,N,no,yes,yes,100.0
48.0,53.8545282727226,4451.137213191501,70.0,72.76227125297518,8,2,M,monthly,credit,dsl,yes,no,Yes,no,2374.16
37.0,52.862939883374715,2081.1664138407455,42.0,10.343992011611292,1,2,female,monthly,electronic,dsl,yes,Yes,yes,yes,100.0
70.0,56.753360466018876,2609.4438172644,46.0,56.31242228417322,6,3,F,monthly,Bank transfer,dsl,yes,yes,no,no,3640.69
20.0,66.90142873786152,3288.179173924654,50.0,39.97430385328762,3,1,male,yearly,Mailed check,Fiber optic,Y,No,Yes,no,3125.94
74.0,51.19283318393027,3384.8425747498877,71.0,19.137286918337903,7,4,male,monthly,electronic,fiber,yes,no,no,no,2913.64
19.0,97.34333426323994,6421.291680555872,71.0,44.927915045890195,4,2,F,monthly,Electronic check,None,No,No,Yes,no,4031.53
34.0,53.0347016689428,4074.893236684708,67.0,36.591916088512946,1,4,female,yearly,Electronic check,DSL,Yes,no,Yes,no,1791.96
72.0,84.35660787011074,4028.778491771335,45.0,64.98962900776363,4,2,Female,Month-to-month,Mailed check,DSL,yes,no,Yes,no,3479.41
25.0,38.02572315583594,2394.3194119179125,56.0,15.679055004279292,4,3,male,One year,Credit card,fiber,yes,yes,No,no,3528.52
25.0,111.77545062095658,6691.702003153461,52.0,71.67626576008553,8,2,F,monthly,electronic,DSL,Y,Yes,Yes,no,3630.11
51.0,46.056847474288595,568.2493738001671,15.0,0.0,9,4,Female,monthly,Mailed check,dsl,Y,no,No,yes,741.4
24.0,56.039810102055384,2291.450102698277,40.0,41.80673979581412,5,4,female,Month-to-month,Mailed check,fiber,no,Yes,no,yes,405.43
63.0,83.51878311008144,1672.4971936817315,18.0,50.479506580525225,8,1,female,Month-to-month,Bank transfer,None,yes,no,yes,no,2490.49
31.0,40.509468130740856,1746.3275108740384,39.0,69.03776189702393,5,2,M,monthly,Electronic check,fiber,N,yes,yes,yes,662.75
43.0,66.1005416904293,1873.2866213586162,26.0,44.866060029019934,8,4,female,Two year,Mailed check,DSL,no,no,No,no,2948.05
44.0,94.19477711334224,1812.571298903969,18.0,42.4208203300107,9,3,female,One year,Credit card,None,Yes,Yes,no,no,3219.4
62.0,57.876881790935535,4389.7070012857175,71.0,69.20184466220374,5,1,F,monthly,Electronic check,Fiber optic,Yes,No,yes,no,4416.04
47.0,94.28405262364956,1539.8096628273202,15.0,22.83299403770329,3,2,M,yearly,Electronic check,Fiber optic,Yes,Yes,no,yes,1708.48
45.0,90.81169572062005,4688.582962520489,46.0,47.71826747542977,7,3, , ,electronic,Fiber optic,Y,yes,No,no,4486.85
65.0,82.21517899514483,1937.4784350722914,20.0,46.93518683547842,8,1,Male,Month-to-month,Bank transfer,DSL,Yes,yes,Yes,no,2399.41
72.0,70.37035831721742,1190.2464858018084,18.0,58.94672173803529,9,2,M,yearly,Bank transfer,fiber,Y,yes,No,no,1951.07
51.0,43.93062920009271,248.75452144889218,6.0,54.89667376573167,3,2,female,Two year,credit,No,no,No,No,no,1128.0
28.0,85.79964050556632,3652.0838312329715,36.0,28.90708513241522,8,3,Female,One year,electronic,None,N,no,yes,no,3660.48
22.0,66.52211081919963,1522.6354702826388,23.0,35.75686086265109,3,3,Male,Two year,electronic,None,No,Yes,yes,yes,492.36
32.0,61.002816400691046,2165.550662310613,42.0,29.126886063822923,1,4,Female,Month-to-month,Electronic check,fiber,yes,No,yes,no,2513.9
30.0,60.18681957140423,509.08305015024655,8.0,95.68837748943187,3,2,female,monthly,Bank transfer,Fiber optic,Yes,no,yes,yes,100.0
59.0,82.69237113526842,4058.190756401249,58.0,46.887292612933464,8,4,male,monthly,Bank transfer,Fiber optic,Y,Yes,Yes,no,4808.94
79.0,75.31788983239078,5039.559639493922,70.0,48.7560258067179,1,2,M,Month-to-month,electronic,dsl,N,no,Yes,yes,1750.28
19.0,62.79888528420788,4232.653218861804,57.0,73.7643876049591,8,3, , ,Credit card,No,Y,no,Yes,no,4260.9
53.0,43.0841620186618,638.9591428440768,15.0,47.742323597122336,3,2,,One year,Credit card,None,Yes,no,Yes,no,1422.26
150.0,366.86536139712354,18950.627820766116,22.0,38.628513285861445,4,4,Male,monthly,Electronic check,None,N,yes,No,yes,100.0
45.0,49.96465119794287,2322.2951598728987,47.0,43.424768226239294,2,1,female,Month-to-month,credit,dsl,Yes,Yes,no,yes,557.04
76.0,79.80979200821065,536.9749125331164,7.0,35.18118666459738,8,3,male,monthly,Electronic check,Fiber optic,Y,No,No,no,2004.16
34.0,38.290932791839765,1751.8406904218057,43.0,70.13910234268562,10,4,Male,monthly,Electronic check,dsl,Y,Yes,No,no,2803.86
68.0,45.77988001751555,133.75121623580657,3.0,96.49229452837108,10,2,Male,Two year,Bank transfer,DSL,Y,Yes,no,no,100.0
57.0,86.94570877083365,2561.645800300231,27.0,47.00847622165148,5,4,M,monthly,Bank transfer,dsl,Y,yes,no,yes,1709.6
51.0,107.64679945188962,5502.092189483631,45.0,23.46155781301924,5,2,Female,yearly,credit,No,Y,no,no,yes,2241.15
44.0,69.89515605120194,3263.3672020428558,56.0,0.0,5,4,female,monthly,Credit card,Fiber optic,yes,Yes,no,no,3139.36
45.0,66.45715640303901,4467.042908456262,58.0,63.60106971711753,6,4,female,monthly,Bank transfer,Fiber optic,Y,yes,yes,no,3299.06
55.0,66.44564860464294,4170.358393586844,53.0,44.813765773584976,2,4,male,Month-to-month,Electronic check,fiber,Y,yes,Yes,yes,1753.03
28.0,82.5717498645874,4386.836187174706,57.0,44.79485365609481,1,4,female,monthly,Mailed check,None,yes,yes,Yes,yes,665.18
36.0,88.2497456838295,5413.871508884021,67.0,50.008549684444155,10,1,M,Month-to-month,Credit card,Fiber optic,No,yes,no,no,4788.45
29.0,105.91441290317985,6662.626483779437,62.0,51.55258884859138,10,1,Female,Month-to-month,Bank transfer,None,No,Yes,No,no,4169.1
24.0,45.04977252247129,911.2438596423568,21.0,73.74631043726077,9,3,female,monthly,electronic,fiber,N,yes,yes,yes,780.13
74.0,59.109351230123764,1401.2971344420625,24.0,53.257312349585916,9,4,female,monthly,credit,Fiber optic,Yes,Yes,No,no,2334.9
70.0,43.2857739821948,1406.2244897092924,28.0,52.28291925271057,3,4,M,monthly,electronic,None,Y,yes,Yes,no,2119.25
71.0,69.8259393712308,4336.1910220953405,65.0,25.799624985288702,4,2,Male,Month-to-month,credit,fiber,yes,yes,yes,no,2525.32
49.0,36.0794457211117,1633.2098066530395,,48.82181797458985,5,2,Female,monthly,Bank transfer,No,yes,no,yes,no,2424.98
46.0,73.80167849795353,2389.6596958500836,,101.06537178101229,5,1,female,yearly,Mailed check,dsl,Yes,Yes,yes,no,3931.99
22.0,81.05561671829642,829.7748331322048,12.0,70.26665585100295,2,2,Female,monthly,Mailed check,None,yes,No,no,yes,100.0
24.0,98.26777673185995,5762.551880771691,66.0,9.525094119867653,1,4,female,One year,Bank transfer,Fiber optic,no,yes,No,no,3252.36
78.0,46.78424433680461,2807.425937427595,66.0,16.258776943675826,2,4,Male,yearly,Electronic check,None,yes,No,no,no,2379.01
33.0,75.7272891374378,4964.70286852166,61.0,115.78607611247097,9,3,Female,Two year,Electronic check,Fiber optic,yes,No,yes,no,4664.94
64.0,81.84506992809676,4671.658149927412,60.0,60.08993066301502,2,3,F,One year,electronic,No,yes,yes,yes,no,2627.22
68.0,69.84072080889105,3896.3986680473313,61.0,56.6241261832514,1,2,female,Month-to-month,Electronic check,fiber,No,yes,No,yes,973.36
63.0,43.69732756900528,195.33635891262307,4.0,39.570077855652784,3,2,male,monthly,electronic,fiber,Y,yes,Yes,yes,100.0
29.0,,3983.0467600411685,66.0,50.88873073006837,5,4,Male,One year,,DSL,Yes,Yes,yes,no,3192.55
39.0,56.75712930394306,3358.8520631368233,66.0,39.82672685595856,8,2,Female,One year,electronic,None,Y,No,Yes,no,3518.71
63.0,92.99392277944696,1771.6721562580115,21.0,48.53593003506968,4,4,female,One year,electronic,fiber,Yes,no,yes,no,3372.69
72.0,86.249905270937,600.6897906182784,7.0,20.82637553478424,4,3,Female,One year,Mailed check,DSL,yes,Yes,no,no,100.0
71.0,87.54257569131919,5407.474329386651,70.0,12.623076050443757,10,4,male,One year,Mailed check,No,yes,yes,Yes,no,3861.62
59.0,44.65120487422664,2426.7811827353157,54.0,83.0302829287559,10,1,male,Two year,Mailed check,DSL,Yes,yes,no,no,2694.72
41.0,69.25730513054258,457.0826263600678,6.0,50.086486369389554,1,1,male,Month-to-month,credit,Fiber optic,yes,no,No,yes,405.1
34.0,57.65045595596695,1699.9335700905758,33.0,24.183862535763744,5,2,Female,monthly,Bank transfer,None,N,Yes,yes,no,2505.06
63.0,88.09106037558651,3100.7259909956656,31.0,91.37316190327994,4,2,female,Two year,Electronic check,Fiber optic,Yes,Yes,No,no,3800.93
29.0,102.66275927572845,1404.4076448060077,13.0,64.05483935275059,4,3,Male,monthly,Electronic check,Fiber optic,N,no,Yes,yes,962.49
64.0,11.830471362915766,652.4756377725536,60.0,64.57467716628602,5,3,F,Two year,electronic,Fiber optic,Yes,yes,no,no,2320.03
34.0,85.0261307415445,5080.997432266386,57.0,7.768382658082629,8,4,M,Two year,Bank transfer,dsl,Yes,Yes,no,no,4273.61
19.0,56.555301493630395,2923.555298266014,51.0,59.820923204848306,6,1,female,monthly,Electronic check,dsl,No,no,No,no,3039.87
61.0,106.38192107790137,1174.6026690334065,10.0,83.07817067373222,5,3,male,monthly,Bank transfer,DSL,N,no,No,no,3227.87
57.0,100.03279003147128,3434.0015699435394,42.0,54.17642506733475,4,4,M,Two year,electronic,dsl,Yes,yes,Yes,no,3604.52
78.0,74.07886319514037,79.17126848124835,1.0,34.51868786890745,10,2,female,Month-to-month,Mailed check,dsl,No,No,yes,no,2835.25
57.0,54.11172029865055,2164.7051107227057,45.0,72.814190768519,4,1,male,One year,electronic,DSL,Yes,no,yes,no,2618.43
76.0,69.57952278383873,2275.603741659762,40.0,13.961139297510357,3,1,M,Two year,Credit card,None,No,No,Yes,no,2462.93
35.0,,1826.5262008024733,22.0,7.1207742797696625,3,1,female,Two year,Bank transfer,No,Yes,no,Yes,no,1993.34
53.0,78.91306037852743,2904.905501876791,37.0,61.16311923976058,9,3,Male,Two year,credit,dsl,yes,Yes,Yes,no,3453.03
,64.97694667423855,511.70414628464516,7.0,66.51131576910517,3,1,M,monthly,Bank transfer,Fiber optic,Y,yes,Yes,yes,100.0
56.0,78.15872585506152,349.3573746236532,5.0,38.16149125595814,1,1,Male,monthly,Credit card,Fiber optic,Yes,Yes,no,yes,100.0
39.0,35.95512908083382,2956.5449438072096,71.0,89.75720403428824,8,2,F,Two year,credit,dsl,no,Yes,No,no,2770.27
65.0,36.155670522638914,1216.4943331818445,35.0,37.01196343699089,3,3,M,monthly,Electronic check,Fiber optic,Y,no,no,no,2397.3
25.0,75.97711000332441,1677.4737184512878,19.0,63.345466738448835,1,1,Male,Month-to-month,electronic,Fiber optic,Y,no,no,yes,151.96
24.0,44.62504398771644,3406.1642275273025,68.0,48.209532347903604,5,4,M,monthly,Credit card,dsl,N,Yes,Yes,no,3266.18
24.0,43.06871870533941,1560.0107623814624,36.0,4.866251696089755,4,4,F,yearly,Bank transfer,fiber,yes,No,Yes,no,1307.65
37.0,90.8458389736284,4942.67250180052,66.0,110.26100472765285,2,3,F,Month-to-month,Electronic check,dsl,Y,no,no,yes,1786.3
51.0,86.92182868319884,3899.4344114605938,48.0,53.99517058709933,10,3,male,monthly,credit,None,Y,yes,no,no,4796.08
77.0,72.90062621732312,1646.4344705539274,28.0,26.037296019206792,9,2,F,Two year,Mailed check,DSL,No,Yes,no,no,2076.58
65.0,57.34348721179452,255.4348648528867,4.0,73.73556255300744,3,4,F,yearly,Mailed check,Fiber optic,Y,yes,yes,no,1382.4
72.0,56.792073993802305,3284.324626251903,51.0,70.65007177357155,4,2,F,Month-to-month,Electronic check,fiber,Yes,no,No,no,1426.13
64.0,89.72184022435734,5797.877033458181,71.0,60.47394266838664,1,1,male,yearly,credit,fiber,Y,yes,no,yes,100.0
48.0,59.57453974005951,4579.078316274779,68.0,16.52680173872958,1,3,female,yearly,Electronic check,No,Yes,Yes,yes,no,2041.2
18.0,72.62130479404703,1103.7761439253188,13.0,34.31700514837057,2,1,Female,Month-to-month,Mailed check,None,Y,yes,Yes,yes,100.0
39.0,84.60827331977853,3805.2010420787674,46.0,0.0,3,4,M,Two year,Credit card,Fiber optic,Yes,yes,yes,no,3637.39
55.0,76.07784800505797,2548.7281088415752,30.0,20.49793758601369,9,2,F,One year,electronic,dsl,Yes,no,no,no,4255.01
29.0,42.88589298198752,1902.6932137683814,47.0,98.3545540406613,8,4,Female,monthly,Mailed check,dsl,Yes,no,No,no,3581.22
33.0,90.36137586247617,2990.7277589476807,29.0,37.64263020551523,5,3,male,Two year,electronic,DSL,yes,no,yes,no,2163.39
71.0,67.80854391223569,3487.0293771719535,60.0,49.85130718227981,7,3,F,One year,Bank transfer,dsl,N,Yes,Yes,no,3505.76
35.0,86.73870435665367,1373.4675763834803,17.0,82.49948359001115,10,2,male,Month-to-month,Bank transfer,DSL,yes,Yes,Yes,no,3207.35
57.0,95.53982790515175,3482.505504774656,45.0,48.24845061199345,10,4,Male,yearly,Bank transfer,dsl,yes,Yes,No,no,3007.83
62.0,46.619764920178376,2663.804867928381,53.0,53.20942247344785,5,3,F,monthly,Electronic check,dsl,yes,No,No,no,1269.12
66.0,43.553716700253226,1071.0124445299168,24.0,50.066905718977715,8,3,F,One year,Mailed check,None,Yes,No,no,no,1803.36
28.0,69.67214048640334,628.7829889943229,9.0,46.920004948354396,7,3,F,Two year,credit,None,Yes,Yes,yes,no,1853.87
54.0,43.29916678328838,1555.340229752011,31.0,67.71347415323487,9,3,F,Month-to-month,Bank transfer,dsl,N,Yes,yes,yes,1713.78
57.0,75.27358350049738,85.80700014661359,1.0,53.194210009687204,4,4,female,monthly,Bank transfer,Fiber optic,Y,yes,yes,yes,104.51
36.0,65.4953447963014,2149.108426320328,35.0,90.39994279297464,5,2,Male,Two year,Electronic check,Fiber optic,N,Yes,No,no,1111.59
75.0,40.6745992433693,2876.9655844510694,66.0,35.47266396467546,5,1,Male,Month-to-month,Bank transfer,fiber,Yes,No,No,yes,926.49
77.0,60.97281655802471,2928.354617435547,44.0,43.61610046669196,1,4,Female,monthly,Mailed check,fiber,no,Yes,No,yes,1567.14
26.0,46.272369628241826,591.8297832878768,14.0,80.91922411336296,3,2,male,Two year,electronic,DSL,yes,yes,yes,yes,100.0
53.0,81.34716660800368,1769.7637795136766,26.0,43.50995605441026,10,1,M,One year,Mailed check,fiber,No,yes,Yes,no,1038.05
27.0,73.35140435134733,4208.052141104056,50.0,9.90892671222916,10,1,male,One year,Bank transfer,fiber,Y,yes,no,no,3048.98
45.0,75.34563432976475,2659.009312833874,31.0,54.43377409124683,10,3,F,Two year,Bank transfer,Fiber optic,Yes,No,no,no,3811.21
76.0,58.43708310346853,2773.782496539624,41.0,42.2711272921608,3,3,Male,One year,Credit card,No,yes,yes,Yes,no,1811.22
52.0,63.30496617543577,509.90345388045927,8.0,28.724640776449643,9,1,Female,Two year,Electronic check,None,Yes,yes,Yes,no,827.03
25.0,104.3307285653062,6774.664240797793,55.0,58.71962786876515,2,1,female,monthly,Electronic check,No,yes,yes,Yes,no,2709.45
44.0,98.87082304471105,1268.5366523440732,11.0,67.34268825067531,1,1,M,monthly,Mailed check,fiber,N,Yes,no,no,1120.26
62.0,64.22429022050497,377.8437482197375,5.0,44.601641983871204,1,2,male,Month-to-month,Electronic check,DSL,no,Yes,yes,yes,100.0
22.0,81.72000783112223,4901.941064587039,53.0,50.1725070642645,9,4,female,One year,Credit card,DSL,Y,yes,yes,no,3066.15
45.0,49.96465119794287,2322.2951598728987,47.0,43.424768226239294,2,1,female,Month-to-month,credit,dsl,Yes,Yes,no,yes,557.04
78.0,80.59411049095223,606.3701826195414,9.0,38.17069538617742,6,3,Male,Month-to-month,Bank transfer,Fiber optic,No,yes,no,yes,1876.28
73.0,52.95591638883532,3416.222576765313,58.0,85.910684535499,7,4,female,Month-to-month,credit,Fiber optic,yes,yes,yes,yes,934.13
32.0,68.48989822706515,1889.1850101547202,26.0,61.09858249353865,1,4,female,Two year,Electronic check,DSL,yes,yes,no,no,2118.39
43.0,96.72449064420168,5856.616974015205,54.0,45.65030211581019,4,4,M,Month-to-month,electronic,Fiber optic,no,yes,yes,yes,633.03
25.0,68.2936964987194,689.9135095759617,11.0,31.438858301814175,4,3,F,yearly,Credit card,DSL,Yes,Yes,Yes,no,1619.46
69.0,42.079491450343994,1818.8650095297858,41.0,117.38359214250103,4,1,female,yearly,credit,None,yes,no,Yes,no,3066.34
42.0,52.26602472048938,585.1640165603953,13.0,87.8278376062067,9,4,female,monthly,Electronic check,DSL,N,No,Yes,yes,100.0
150.0,295.23986032762264,18080.119327428958,30.0,29.241074132895946,9,2,Female,One year,electronic,None,N,yes,no,no,2796.21
78.0,77.47294498614946,3086.352321711246,36.0,10.819467932781556,4,3,female,monthly,,fiber,No,yes,No,yes,445.86
41.0,84.59981325595668,1503.2221152723052,16.0,73.32631599375934,5,3,F,Two year,Mailed check,Fiber optic,No,Yes,yes,no,2972.13
70.0,72.73106450471428,165.33622735816144,2.0,31.720444327564962,2,4,F,Two year,electronic,Fiber optic,no,yes,no,no,2808.93
35.0,68.4635766306903,407.7895011098441,5.0,66.06252436748767,4,4,F,Two year,Mailed check,fiber,Yes,no,no,no,2771.25
67.0,52.8787793014268,414.54615271898564,7.0,38.70344447931863,7,3,female,Month-to-month,Credit card,fiber,Y,Yes,no,yes,100.0
35.0,62.82437733288435,2816.698169907734,51.0,17.390677758321907,2,4,Male,Month-to-month,Electronic check,fiber,no,No,Yes,yes,2189.22
32.0,82.91234152296539,4444.898347242938,46.0,47.09514617138254,10,3,F,Month-to-month,Bank transfer,fiber,N,yes,Yes,yes,1232.09
55.0,80.47274666511483,357.03868379547066,5.0,59.410004082851,8,1,female,monthly,Electronic check,fiber,Yes,no,Yes,yes,100.0
51.0,58.937388805035,2560.873910651784,44.0,33.74150571534494,10,3,female,Two year,Bank transfer,DSL,Yes,no,No,no,3528.85
53.0,84.827045591034,1574.1091310736258,17.0,25.138116619767505,10,4,female,One year,Electronic check,Fiber optic,Y,no,No,no,4151.37
54.0,60.21479590661088,4733.687363320987,71.0,31.034651331755168,9,1,female,One year,electronic,fiber,Yes,no,yes,no,4855.89
